ProductName,OrderPrice,OrderDate,City
"Teatime Chocolate Biscuits",257.599999,1997-06-02,"Boise"
"Teatime Chocolate Biscuits",64.400000,1997-09-22,"M?xico D.F."
"Teatime Chocolate Biscuits",87.600000,1997-02-06,"M?nster"
"Teatime Chocolate Biscuits",110.400000,1998-03-23,"M?nster"
"Teatime Chocolate Biscuits",153.300000,1997-03-04,"Charleroi"
"Teatime Chocolate Biscuits",110.400000,1998-02-26,"Helsinki"
"Teatime Chocolate Biscuits",88.320000,1998-01-22,"Boise"
"Teatime Chocolate Biscuits",92.000000,1997-05-28,"Sevilla"
"Teatime Chocolate Biscuits",48.300000,1997-10-08,"I. de Margarita"
"Teatime Chocolate Biscuits",209.760000,1997-12-30,"Resende"
"Teatime Chocolate Biscuits",131.400000,1996-08-16,"Barquisimeto"
"Teatime Chocolate Biscuits",230.000000,1998-02-06,"Lule?"
"Teatime Chocolate Biscuits",7.300000,1996-08-14,"Madrid"
"Teatime Chocolate Biscuits",584.000000,1996-11-04,"Cunewalde"
"Sir Rodney's Marmalade",388.800000,1996-08-02,"Albuquerque"
"Sir Rodney's Marmalade",405.000000,1998-03-05,"Versailles"
"Sir Rodney's Marmalade",1814.400000,1996-12-16,"Lule?"
"Sir Rodney's Marmalade",1701.000000,1997-09-08,"Elgin"
"Sir Rodney's Marmalade",583.200000,1996-12-04,"S?o Paulo"
"Sir Rodney's Marmalade",3159.000000,1997-04-22,"Graz"
"Sir Rodney's Marmalade",1538.999998,1998-02-10,"Cunewalde"
"Sir Rodney's Marmalade",77.760000,1998-05-06,"Albuquerque"
"Sir Rodney's Marmalade",1215.000000,1998-03-30,"Buenos Aires"
"Sir Rodney's Marmalade",1296.000000,1996-08-28,"S?o Paulo"
"Sir Rodney's Marmalade",405.000000,1998-01-13,"Buenos Aires"
"Sir Rodney's Marmalade",3847.499996,1998-03-16,"London"
"Sir Rodney's Marmalade",1360.799995,1997-07-09,"Frankfurt a.M."
"Sir Rodney's Marmalade",1215.000000,1998-04-14,"Cunewalde"
"Sir Rodney's Marmalade",2462.399997,1996-07-09,"Charleroi"
"Sir Rodney's Marmalade",1093.499999,1997-05-01,"London"
"Sir Rodney's Scones",80.000000,1996-07-18,"M?xico D.F."
"Sir Rodney's Scones",360.000000,1998-03-06,"Charleroi"
"Sir Rodney's Scones",380.000000,1997-11-06,"Bern"
"Sir Rodney's Scones",225.000000,1997-08-07,"M?nchen"
"Sir Rodney's Scones",239.999999,1997-08-22,"K?benhavn"
"Sir Rodney's Scones",36.000000,1996-11-29,"Graz"
"Sir Rodney's Scones",650.000000,1998-04-01,"Graz"
"Sir Rodney's Scones",60.000000,1997-07-24,"Nantes"
"Sir Rodney's Scones",50.000000,1997-10-24,"Buenos Aires"
"Sir Rodney's Scones",96.000000,1997-01-09,"Buenos Aires"
"Sir Rodney's Scones",108.000000,1997-09-25,"Eugene"
"Sir Rodney's Scones",339.999998,1998-03-26,"Bruxelles"
"Sir Rodney's Scones",200.000000,1998-02-06,"Helsinki"
"Sir Rodney's Scones",240.000000,1997-02-28,"Barquisimeto"
"Sir Rodney's Scones",54.000000,1997-05-28,"Sevilla"
"Sir Rodney's Scones",135.000000,1998-04-20,"Anchorage"
"Sir Rodney's Scones",400.000000,1998-01-30,"Seattle"
"Sir Rodney's Scones",120.000000,1997-04-11,"Seattle"
"Sir Rodney's Scones",319.999999,1997-04-22,"Stuttgart"
"Sir Rodney's Scones",400.000000,1997-12-03,"Lille"
"Sir Rodney's Scones",271.999998,1997-02-25,"Brandenburg"
"Sir Rodney's Scones",126.000000,1997-03-17,"Lisboa"
"Sir Rodney's Scones",68.000000,1996-12-27,"Lisboa"
"Sir Rodney's Scones",80.000000,1997-07-29,"Mannheim"
"Sir Rodney's Scones",600.000000,1998-03-05,"M?nchen"
"Sir Rodney's Scones",120.000000,1998-03-17,"Mannheim"
"Sir Rodney's Scones",420.000000,1997-08-04,"Montr?al"
"Sir Rodney's Scones",30.000000,1998-04-29,"Mannheim"
"Sir Rodney's Scones",160.000000,1996-07-19,"Rio de Janeiro"
"Sir Rodney's Scones",380.000000,1998-02-12,"San Francisco"
"Sir Rodney's Scones",600.000000,1997-09-05,"Cunewalde"
"Sir Rodney's Scones",216.000000,1997-01-07,"S?o Paulo"
"Sir Rodney's Scones",72.000000,1996-10-18,"Oulu"
"Sir Rodney's Scones",300.000000,1997-11-04,"I. de Margarita"
"Sir Rodney's Scones",200.000000,1998-04-22,"Eugene"
"Sir Rodney's Scones",400.000000,1997-01-30,"Graz"
"Sir Rodney's Scones",112.000000,1997-03-24,"London"
"Sir Rodney's Scones",150.000000,1997-05-16,"London"
"Sir Rodney's Scones",304.000000,1997-10-24,"M?nchen"
"Gustaf's Kn?ckebr?d",525.000000,1998-04-06,"Br?cke"
"Gustaf's Kn?ckebr?d",95.760000,1996-07-08,"Lyon"
"Gustaf's Kn?ckebr?d",504.000000,1997-05-30,"Oulu"
"Gustaf's Kn?ckebr?d",840.000000,1997-08-04,"Montr?al"
"Gustaf's Kn?ckebr?d",1092.000000,1998-01-16,"Graz"
"Gustaf's Kn?ckebr?d",315.000000,1997-09-01,"Stuttgart"
"Gustaf's Kn?ckebr?d",126.000000,1997-12-03,"Lille"
"Gustaf's Kn?ckebr?d",1008.000000,1997-07-18,"Boise"
"Gustaf's Kn?ckebr?d",315.000000,1997-08-28,"Rio de Janeiro"
"Gustaf's Kn?ckebr?d",201.600000,1997-02-04,"London"
"Gustaf's Kn?ckebr?d",840.000000,1997-08-18,"Bergamo"
"Gustaf's Kn?ckebr?d",84.000000,1997-12-08,"London"
"Gustaf's Kn?ckebr?d",735.000000,1998-01-21,"Salzburg"
"Gustaf's Kn?ckebr?d",441.000000,1998-03-11,"London"
"Tunnbr?d",162.000000,1998-01-02,"I. de Margarita"
"Tunnbr?d",288.000000,1996-10-24,"M?nchen"
"Tunnbr?d",396.000000,1997-11-20,"Boise"
"Tunnbr?d",108.000000,1997-03-11,"Marseille"
"Tunnbr?d",288.000000,1997-09-16,"M?nchen"
"Tunnbr?d",288.000000,1996-12-27,"M?nchen"
"Tunnbr?d",151.200000,1997-03-03,"London"
"Tunnbr?d",90.000000,1998-04-09,"Madrid"
"Tunnbr?d",18.000000,1998-05-06,"Albuquerque"
"Tunnbr?d",215.999999,1998-02-10,"Br?cke"
"Tunnbr?d",566.999999,1998-01-21,"Cunewalde"
"Tunnbr?d",90.000000,1997-08-05,"Cowes"
"Tunnbr?d",72.000000,1997-04-03,"Vancouver"
"Tunnbr?d",535.499996,1997-05-21,"Barquisimeto"
"Tunnbr?d",45.000000,1997-09-18,"Cowes"
"Tunnbr?d",450.000000,1998-02-04,"London"
"Tunnbr?d",171.000000,1997-05-30,"K?ln"
"Tunnbr?d",432.000000,1997-01-02,"Graz"
"Tunnbr?d",180.000000,1996-11-07,"Stuttgart"
"Tunnbr?d",54.000000,1998-03-09,"Resende"
"Guaran? Fant?stica",101.250000,1998-04-06,"Albuquerque"
"Guaran? Fant?stica",45.000000,1998-04-09,"Reggio Emilia"
"Guaran? Fant?stica",45.900000,1996-07-11,"Bern"
"Guaran? Fant?stica",64.800000,1997-02-14,"M?nster"
"Guaran? Fant?stica",54.000000,1998-02-12,"Charleroi"
"Guaran? Fant?stica",63.000000,1997-04-07,"San Crist?bal"
"Guaran? Fant?stica",54.000000,1998-04-08,"Sevilla"
"Guaran? Fant?stica",36.000000,1996-08-29,"M?xico D.F."
"Guaran? Fant?stica",45.000000,1998-02-18,"Brandenburg"
"Guaran? Fant?stica",76.499999,1997-12-26,"Brandenburg"
"Guaran? Fant?stica",90.000000,1996-11-15,"London"
"Guaran? Fant?stica",90.000000,1998-05-05,"M?xico D.F."
"Guaran? Fant?stica",13.500000,1997-08-07,"M?nchen"
"Guaran? Fant?stica",157.500000,1998-03-03,"Rio de Janeiro"
"Guaran? Fant?stica",135.000000,1998-01-29,"M?nchen"
"Guaran? Fant?stica",36.000000,1998-02-12,"Portland"
"Guaran? Fant?stica",41.040000,1996-08-07,"Bergamo"
"Guaran? Fant?stica",38.250000,1997-04-21,"S?o Paulo"
"Guaran? Fant?stica",495.000000,1998-02-18,"Graz"
"Guaran? Fant?stica",34.200000,1996-11-20,"Toulouse"
"Guaran? Fant?stica",57.375000,1997-08-28,"Rio de Janeiro"
"Guaran? Fant?stica",135.000000,1998-03-23,"Graz"
"Guaran? Fant?stica",36.000000,1996-11-12,"Lisboa"
"Guaran? Fant?stica",90.000000,1997-10-07,"Helsinki"
"Guaran? Fant?stica",157.500000,1997-10-14,"S?o Paulo"
"Guaran? Fant?stica",54.000000,1998-04-03,"Warszawa"
"Guaran? Fant?stica",100.800000,1997-03-06,"Bergamo"
"Guaran? Fant?stica",36.000000,1998-04-27,"Toulouse"
"Guaran? Fant?stica",22.500000,1997-08-05,"Vancouver"
"Guaran? Fant?stica",273.600000,1997-03-12,"London"
"Guaran? Fant?stica",33.750000,1998-03-19,"San Crist?bal"
"Guaran? Fant?stica",67.500000,1998-04-28,"San Crist?bal"
"Guaran? Fant?stica",101.250000,1997-06-11,"Montr?al"
"Guaran? Fant?stica",94.500000,1998-04-17,"Boise"
"Guaran? Fant?stica",54.000000,1996-12-18,"Stavern"
"Guaran? Fant?stica",141.750000,1997-05-19,"Rio de Janeiro"
"Guaran? Fant?stica",54.000000,1996-12-18,"S?o Paulo"
"Guaran? Fant?stica",100.800000,1996-07-23,"Graz"
"Guaran? Fant?stica",21.600000,1996-08-14,"Madrid"
"Guaran? Fant?stica",126.000000,1997-07-11,"Salzburg"
"Guaran? Fant?stica",90.000000,1997-03-05,"?rhus"
"Guaran? Fant?stica",112.500000,1998-03-12,"?rhus"
"Guaran? Fant?stica",64.800000,1997-06-02,"Boise"
"Guaran? Fant?stica",36.000000,1997-04-29,"Stavern"
"Guaran? Fant?stica",90.000000,1997-12-03,"Lille"
"Guaran? Fant?stica",360.000000,1998-03-26,"Graz"
"Guaran? Fant?stica",90.000000,1998-03-30,"Boise"
"Guaran? Fant?stica",22.500000,1997-04-25,"M?xico D.F."
"Guaran? Fant?stica",43.200000,1996-08-14,"Lule?"
"Guaran? Fant?stica",101.250000,1998-04-16,"Tsawassen"
"Guaran? Fant?stica",20.250000,1998-02-03,"Lule?"
"NuNuCa Nu?-Nougat-Creme",134.400000,1997-03-06,"Bergamo"
"NuNuCa Nu?-Nougat-Creme",210.000000,1998-04-28,"San Crist?bal"
"NuNuCa Nu?-Nougat-Creme",126.000000,1997-12-01,"Bruxelles"
"NuNuCa Nu?-Nougat-Creme",638.399999,1997-04-01,"Tsawassen"
"NuNuCa Nu?-Nougat-Creme",112.000000,1996-11-06,"S?o Paulo"
"NuNuCa Nu?-Nougat-Creme",226.800000,1997-04-15,"Brandenburg"
"NuNuCa Nu?-Nougat-Creme",560.000000,1996-11-25,"Marseille"
"NuNuCa Nu?-Nougat-Creme",133.000000,1998-01-26,"Rio de Janeiro"
"NuNuCa Nu?-Nougat-Creme",58.800000,1996-12-25,"Boise"
"NuNuCa Nu?-Nougat-Creme",112.000000,1998-01-14,"Toulouse"
"NuNuCa Nu?-Nougat-Creme",199.500000,1997-12-30,"Resende"
"NuNuCa Nu?-Nougat-Creme",237.999998,1998-01-23,"Lyon"
"NuNuCa Nu?-Nougat-Creme",67.200000,1998-01-19,"I. de Margarita"
"NuNuCa Nu?-Nougat-Creme",70.000000,1998-02-13,"Barcelona"
"NuNuCa Nu?-Nougat-Creme",70.000000,1998-01-01,"Vancouver"
"NuNuCa Nu?-Nougat-Creme",367.500000,1997-12-02,"Albuquerque"
"NuNuCa Nu?-Nougat-Creme",44.800000,1996-10-07,"Brandenburg"
"NuNuCa Nu?-Nougat-Creme",336.000000,1998-03-02,"I. de Margarita"
"Gumb?r Gummib?rchen",796.364994,1997-09-22,"M?xico D.F."
"Gumb?r Gummib?rchen",819.787500,1998-01-28,"Lule?"
"Gumb?r Gummib?rchen",373.500000,1997-02-12,"Lule?"
"Gumb?r Gummib?rchen",747.000000,1997-02-26,"Charleroi"
"Gumb?r Gummib?rchen",249.000000,1997-01-31,"Lander"
"Gumb?r Gummib?rchen",374.760000,1998-01-09,"Aachen"
"Gumb?r Gummib?rchen",148.342500,1997-07-08,"Frankfurt a.M."
"Gumb?r Gummib?rchen",374.760000,1998-04-15,"London"
"Gumb?r Gummib?rchen",624.600000,1997-11-28,"Gen?ve"
"Gumb?r Gummib?rchen",337.284000,1997-11-24,"Gen?ve"
"Gumb?r Gummib?rchen",936.900000,1997-10-22,"Boise"
"Gumb?r Gummib?rchen",597.600000,1996-10-24,"M?nchen"
"Gumb?r Gummib?rchen",49.800000,1997-01-22,"Torino"
"Gumb?r Gummib?rchen",929.092493,1997-08-15,"Graz"
"Gumb?r Gummib?rchen",149.400000,1997-02-17,"Buenos Aires"
"Gumb?r Gummib?rchen",1249.200000,1997-05-19,"Cunewalde"
"Gumb?r Gummib?rchen",524.663998,1997-12-25,"San Crist?bal"
"Gumb?r Gummib?rchen",1307.250000,1996-12-25,"Boise"
"Gumb?r Gummib?rchen",1967.490000,1998-04-14,"Cunewalde"
"Gumb?r Gummib?rchen",624.600000,1998-02-04,"S?o Paulo"
"Gumb?r Gummib?rchen",747.000000,1997-03-26,"S?o Paulo"
"Gumb?r Gummib?rchen",187.380000,1997-07-02,"Rio de Janeiro"
"Gumb?r Gummib?rchen",747.000000,1997-01-21,"Rio de Janeiro"
"Gumb?r Gummib?rchen",468.450000,1997-09-30,"Salzburg"
"Gumb?r Gummib?rchen",477.818997,1998-01-23,"Brandenburg"
"Gumb?r Gummib?rchen",1061.819993,1998-01-06,"Brandenburg"
"Gumb?r Gummib?rchen",156.150000,1998-03-24,"Versailles"
"Gumb?r Gummib?rchen",1058.249993,1996-10-16,"Barquisimeto"
"Gumb?r Gummib?rchen",398.400000,1996-11-19,"Barquisimeto"
"Gumb?r Gummib?rchen",187.380000,1998-04-07,"Bruxelles"
"Gumb?r Gummib?rchen",468.450000,1997-10-30,"Seattle"
"Gumb?r Gummib?rchen",709.649999,1997-01-03,"Bergamo"
"Schoggi Schokolade",877.500000,1996-07-16,"San Crist?bal"
"Schoggi Schokolade",439.000000,1998-01-29,"Versailles"
"Schoggi Schokolade",1097.500000,1998-03-06,"Charleroi"
"Schoggi Schokolade",2195.000000,1997-07-14,"Albuquerque"
"Schoggi Schokolade",1317.000000,1998-03-26,"Graz"
"Schoggi Schokolade",394.875000,1996-08-19,"Frankfurt a.M."
"Schoggi Schokolade",1756.000000,1997-12-01,"Bruxelles"
"Schoggi Schokolade",5268.000000,1997-04-23,"Cunewalde"
"Schoggi Schokolade",1755.000000,1997-02-10,"Anchorage"
"R?ssle Sauerkraut",346.560000,1997-04-09,"Toulouse"
"R?ssle Sauerkraut",436.800000,1997-02-12,"Reggio Emilia"
"R?ssle Sauerkraut",1596.000000,1997-04-22,"Graz"
"R?ssle Sauerkraut",364.800000,1998-03-10,"Buenos Aires"
"R?ssle Sauerkraut",912.000000,1998-03-25,"San Crist?bal"
"R?ssle Sauerkraut",912.000000,1997-08-28,"Bruxelles"
"R?ssle Sauerkraut",3032.399997,1998-04-08,"Graz"
"R?ssle Sauerkraut",136.800000,1998-02-06,"Helsinki"
"R?ssle Sauerkraut",136.800000,1997-04-17,"Mannheim"
"R?ssle Sauerkraut",1231.199999,1998-03-04,"Lule?"
"R?ssle Sauerkraut",310.079998,1998-05-04,"S?o Paulo"
"R?ssle Sauerkraut",618.799996,1996-12-09,"London"
"R?ssle Sauerkraut",456.000000,1997-08-07,"Butte"
"R?ssle Sauerkraut",182.399999,1997-11-13,"Seattle"
"R?ssle Sauerkraut",912.000000,1997-11-07,"Lule?"
"R?ssle Sauerkraut",509.600000,1996-10-02,"M?xico D.F."
"R?ssle Sauerkraut",912.000000,1997-04-08,"Barquisimeto"
"R?ssle Sauerkraut",1094.400000,1997-12-30,"London"
"R?ssle Sauerkraut",218.400000,1996-12-18,"Stavern"
"R?ssle Sauerkraut",728.000000,1996-08-09,"Leipzig"
"R?ssle Sauerkraut",1375.919998,1997-01-07,"S?o Paulo"
"R?ssle Sauerkraut",2462.399997,1997-10-01,"?rhus"
"R?ssle Sauerkraut",513.000000,1997-08-25,"Berlin"
"R?ssle Sauerkraut",1092.000000,1996-11-22,"Strasbourg"
"R?ssle Sauerkraut",145.600000,1996-09-23,"Stuttgart"
"R?ssle Sauerkraut",912.000000,1998-04-21,"I. de Margarita"
"R?ssle Sauerkraut",319.200000,1997-05-21,"Portland"
"R?ssle Sauerkraut",655.200000,1997-03-13,"M?xico D.F."
"R?ssle Sauerkraut",91.200000,1998-03-16,"Berlin"
"R?ssle Sauerkraut",546.000000,1997-02-20,"Boise"
"R?ssle Sauerkraut",425.880000,1996-11-29,"Graz"
"R?ssle Sauerkraut",1019.200000,1996-09-10,"Charleroi"
"R?ssle Sauerkraut",1092.000000,1997-02-26,"Charleroi"
"Th?ringer Rostbratwurst",940.803999,1998-01-15,"S?o Paulo"
"Th?ringer Rostbratwurst",1386.000000,1996-12-13,"Graz"
"Th?ringer Rostbratwurst",2019.599986,1997-02-10,"Boise"
"Th?ringer Rostbratwurst",4642.125000,1998-04-01,"Br?cke"
"Th?ringer Rostbratwurst",4456.440000,1997-04-18,"Boise"
"Th?ringer Rostbratwurst",2227.499998,1996-09-13,"Anchorage"
"Th?ringer Rostbratwurst",2352.009998,1997-12-19,"Toulouse"
"Th?ringer Rostbratwurst",5570.550000,1998-04-17,"Boise"
"Th?ringer Rostbratwurst",1980.000000,1996-12-02,"Lander"
"Th?ringer Rostbratwurst",1485.000000,1996-08-27,"S?o Paulo"
"Th?ringer Rostbratwurst",1646.406998,1997-12-23,"M?nchen"
"Th?ringer Rostbratwurst",1603.799998,1997-03-05,"?rhus"
"Th?ringer Rostbratwurst",1237.900000,1997-09-30,"Cork"
"Th?ringer Rostbratwurst",4456.440000,1997-09-12,"Gen?ve"
"Th?ringer Rostbratwurst",396.000000,1996-11-14,"M?xico D.F."
"Th?ringer Rostbratwurst",3465.000000,1996-11-22,"Strasbourg"
"Th?ringer Rostbratwurst",185.685000,1998-04-07,"Eugene"
"Th?ringer Rostbratwurst",1411.205999,1997-10-09,"Graz"
"Th?ringer Rostbratwurst",2228.220000,1997-12-10,"Frankfurt a.M."
"Th?ringer Rostbratwurst",2970.960000,1998-02-18,"Brandenburg"
"Th?ringer Rostbratwurst",990.000000,1996-07-30,"Caracas"
"Th?ringer Rostbratwurst",1856.850000,1997-12-29,"Madrid"
"Th?ringer Rostbratwurst",2475.800000,1997-08-12,"Sevilla"
"Th?ringer Rostbratwurst",1237.900000,1997-06-30,"Oulu"
"Th?ringer Rostbratwurst",742.740000,1997-08-07,"Butte"
"Th?ringer Rostbratwurst",2079.000000,1997-01-01,"London"
"Th?ringer Rostbratwurst",928.425000,1998-01-28,"Lule?"
"Th?ringer Rostbratwurst",9903.200000,1998-02-19,"Cork"
"Th?ringer Rostbratwurst",4951.600000,1997-10-03,"Cunewalde"
"Th?ringer Rostbratwurst",1733.060000,1998-03-24,"Nantes"
"Th?ringer Rostbratwurst",5570.550000,1998-02-26,"Cork"
"Th?ringer Rostbratwurst",1237.900000,1998-04-08,"Lisboa"
"Nord-Ost Matjeshering",485.437500,1997-12-29,"K?benhavn"
"Nord-Ost Matjeshering",207.000000,1996-09-16,"Madrid"
"Nord-Ost Matjeshering",931.500000,1996-07-23,"Graz"
"Nord-Ost Matjeshering",124.200000,1996-08-15,"Madrid"
"Nord-Ost Matjeshering",25.890000,1998-03-02,"Madrid"
"Nord-Ost Matjeshering",517.800000,1997-06-06,"M?nchen"
"Nord-Ost Matjeshering",388.350000,1998-04-10,"Stavern"
"Nord-Ost Matjeshering",414.239998,1997-04-30,"Frankfurt a.M."
"Nord-Ost Matjeshering",258.900000,1997-05-12,"Frankfurt a.M."
"Nord-Ost Matjeshering",258.900000,1997-05-01,"Lule?"
"Nord-Ost Matjeshering",776.700000,1998-02-03,"Lule?"
"Nord-Ost Matjeshering",157.320000,1996-10-15,"Lander"
"Nord-Ost Matjeshering",310.679999,1997-12-19,"S?o Paulo"
"Nord-Ost Matjeshering",165.600000,1997-03-07,"Brandenburg"
"Nord-Ost Matjeshering",906.150000,1998-02-18,"Brandenburg"
"Nord-Ost Matjeshering",77.670000,1998-05-01,"Barquisimeto"
"Nord-Ost Matjeshering",932.040000,1998-02-19,"Cork"
"Nord-Ost Matjeshering",335.340000,1996-12-12,"Cork"
"Nord-Ost Matjeshering",776.700000,1997-11-24,"Gen?ve"
"Nord-Ost Matjeshering",388.350000,1997-11-04,"S?o Paulo"
"Nord-Ost Matjeshering",310.500000,1996-10-25,"Anchorage"
"Nord-Ost Matjeshering",368.932500,1998-02-17,"Frankfurt a.M."
"Nord-Ost Matjeshering",776.700000,1998-03-18,"San Crist?bal"
"Nord-Ost Matjeshering",491.909999,1998-01-15,"S?o Paulo"
"Nord-Ost Matjeshering",38.835000,1997-09-01,"Campinas"
"Nord-Ost Matjeshering",372.600000,1997-01-01,"Albuquerque"
"Nord-Ost Matjeshering",58.252500,1997-10-27,"San Francisco"
"Nord-Ost Matjeshering",388.350000,1997-11-07,"Campinas"
"Nord-Ost Matjeshering",776.700000,1997-08-29,"S?o Paulo"
"Nord-Ost Matjeshering",579.599998,1996-10-11,"Br?cke"
"Nord-Ost Matjeshering",388.350000,1997-05-09,"London"
"Nord-Ost Matjeshering",434.700000,1997-02-28,"Barquisimeto"
"Gorgonzola Telino",437.500000,1998-02-13,"Rio de Janeiro"
"Gorgonzola Telino",40.000000,1996-10-09,"Brandenburg"
"Gorgonzola Telino",300.000000,1996-12-05,"Warszawa"
"Gorgonzola Telino",142.500000,1996-08-05,"Cunewalde"
"Gorgonzola Telino",190.000000,1997-12-15,"Graz"
"Gorgonzola Telino",187.500000,1998-04-10,"London"
"Gorgonzola Telino",412.500000,1998-03-11,"Boise"
"Gorgonzola Telino",199.999999,1996-10-22,"Cork"
"Gorgonzola Telino",100.000000,1997-11-19,"Salzburg"
"Gorgonzola Telino",437.500000,1998-01-12,"Strasbourg"
"Gorgonzola Telino",101.250000,1998-01-15,"K?ln"
"Gorgonzola Telino",27.000000,1997-02-14,"M?nster"
"Gorgonzola Telino",593.749999,1998-03-16,"London"
"Gorgonzola Telino",593.749999,1997-06-30,"Strasbourg"
"Gorgonzola Telino",625.000000,1997-12-08,"London"
"Gorgonzola Telino",187.500000,1997-09-24,"Anchorage"
"Gorgonzola Telino",447.999998,1996-10-30,"M?nchen"
"Gorgonzola Telino",699.999997,1997-12-11,"Graz"
"Gorgonzola Telino",250.000000,1997-06-23,"M?xico D.F."
"Gorgonzola Telino",175.000000,1998-01-27,"Anchorage"
"Gorgonzola Telino",300.000000,1996-11-18,"Stuttgart"
"Gorgonzola Telino",90.000000,1997-09-15,"Stuttgart"
"Gorgonzola Telino",584.374996,1997-05-27,"Cunewalde"
"Gorgonzola Telino",599.999998,1997-06-12,"Cork"
"Gorgonzola Telino",237.500000,1997-09-05,"S?o Paulo"
"Gorgonzola Telino",265.624998,1998-03-17,"I. de Margarita"
"Gorgonzola Telino",125.000000,1997-12-18,"Rio de Janeiro"
"Gorgonzola Telino",539.999999,1996-12-23,"Graz"
"Gorgonzola Telino",200.000000,1996-11-26,"Aachen"
"Gorgonzola Telino",180.000000,1998-01-02,"Reggio Emilia"
"Gorgonzola Telino",297.499998,1997-03-14,"Charleroi"
"Gorgonzola Telino",250.000000,1997-10-15,"San Crist?bal"
"Gorgonzola Telino",190.000000,1997-04-04,"S?o Paulo"
"Gorgonzola Telino",320.000000,1996-12-25,"Boise"
"Gorgonzola Telino",125.000000,1998-03-12,"Leipzig"
"Gorgonzola Telino",35.625000,1997-11-05,"Marseille"
"Gorgonzola Telino",300.000000,1998-03-26,"Graz"
"Gorgonzola Telino",664.999999,1996-11-21,"London"
"Gorgonzola Telino",250.000000,1998-05-05,"Frankfurt a.M."
"Gorgonzola Telino",375.000000,1997-05-14,"Gen?ve"
"Gorgonzola Telino",375.000000,1997-05-30,"Oulu"
"Gorgonzola Telino",18.750000,1997-12-11,"Br?cke"
"Gorgonzola Telino",12.500000,1997-12-17,"Buenos Aires"
"Gorgonzola Telino",140.000000,1997-01-23,"Campinas"
"Gorgonzola Telino",71.250000,1997-06-10,"Albuquerque"
"Gorgonzola Telino",349.999999,1997-06-16,"Albuquerque"
"Gorgonzola Telino",400.000000,1996-08-02,"Albuquerque"
"Gorgonzola Telino",250.000000,1997-05-14,"Frankfurt a.M."
"Gorgonzola Telino",625.000000,1997-10-29,"Boise"
"Gorgonzola Telino",399.000000,1996-12-09,"Montr?al"
"Gorgonzola Telino",200.000000,1996-07-10,"Rio de Janeiro"
"Mascarpone Fabioli",192.000000,1998-02-27,"Buenos Aires"
"Mascarpone Fabioli",1007.999999,1998-03-30,"Cork"
"Mascarpone Fabioli",288.000000,1997-06-18,"Lule?"
"Mascarpone Fabioli",652.799995,1997-05-23,"London"
"Mascarpone Fabioli",320.000000,1997-11-28,"M?xico D.F."
"Mascarpone Fabioli",128.000000,1997-10-15,"San Crist?bal"
"Mascarpone Fabioli",1279.999995,1997-04-22,"Stuttgart"
"Mascarpone Fabioli",1600.000000,1998-04-03,"Barquisimeto"
"Mascarpone Fabioli",921.599999,1996-09-25,"Albuquerque"
"Mascarpone Fabioli",122.880000,1996-10-22,"Cork"
"Mascarpone Fabioli",122.880000,1996-07-17,"Graz"
"Mascarpone Fabioli",640.000000,1998-04-27,"Salzburg"
"Mascarpone Fabioli",640.000000,1998-01-07,"Bergamo"
"Mascarpone Fabioli",456.000000,1998-04-23,"Stuttgart"
"Mascarpone Fabioli",32.000000,1998-05-06,"Albuquerque"
"Geitost",35.000000,1997-06-19,"Kirkland"
"Geitost",75.000000,1998-02-26,"S?o Paulo"
"Geitost",24.000000,1997-03-13,"Cowes"
"Geitost",114.000000,1996-07-31,"Seattle"
"Geitost",8.500000,1998-01-23,"Lyon"
"Geitost",47.500000,1997-08-14,"Stuttgart"
"Geitost",17.000000,1997-09-22,"M?xico D.F."
"Geitost",75.000000,1997-09-25,"M?xico D.F."
"Geitost",32.000000,1997-02-21,"Toulouse"
"Geitost",87.500000,1998-01-30,"Seattle"
"Geitost",75.000000,1997-05-14,"Frankfurt a.M."
"Geitost",75.000000,1998-04-15,"London"
"Geitost",16.000000,1997-05-06,"Eugene"
"Geitost",75.000000,1997-09-23,"Boise"
"Geitost",40.000000,1998-01-05,"Boise"
"Geitost",16.000000,1996-10-29,"K?benhavn"
"Geitost",34.000000,1997-04-23,"Cunewalde"
"Geitost",48.000000,1996-08-01,"Lander"
"Geitost",45.000000,1997-06-09,"Reggio Emilia"
"Geitost",100.000000,1997-01-14,"S?o Paulo"
"Geitost",47.500000,1996-07-09,"Charleroi"
"Geitost",40.000000,1996-08-05,"Cunewalde"
"Geitost",35.000000,1997-07-22,"Boise"
"Geitost",25.000000,1998-04-28,"Buenos Aires"
"Geitost",37.500000,1997-05-16,"London"
"Geitost",120.000000,1996-12-13,"Graz"
"Geitost",40.000000,1997-01-15,"Elgin"
"Geitost",35.625000,1998-03-16,"Gen?ve"
"Geitost",98.000000,1997-01-10,"Tsawassen"
"Geitost",37.500000,1998-04-23,"Tsawassen"
"Geitost",75.000000,1998-02-27,"M?xico D.F."
"Geitost",17.500000,1998-03-24,"Versailles"
"Sasquatch Ale",156.800000,1996-09-26,"Cowes"
"Sasquatch Ale",224.000000,1996-08-22,"Rio de Janeiro"
"Sasquatch Ale",106.400000,1996-11-20,"Toulouse"
"Sasquatch Ale",713.999995,1998-04-01,"Graz"
"Sasquatch Ale",179.199999,1997-02-06,"M?nster"
"Sasquatch Ale",1196.999999,1998-04-08,"Graz"
"Sasquatch Ale",490.000000,1998-05-01,"Seattle"
