City,OrderDate,OrderPrice
"San Crist?bal",1997-03-31,223.200000
"San Crist?bal",1997-03-26,128.000000
"San Crist?bal",1997-03-26,1060.000000
"San Crist?bal",1997-03-26,84.000000
"San Crist?bal",1997-03-17,144.000000
"San Crist?bal",1997-03-17,36.480000
"San Crist?bal",1996-12-26,1650.599998
"San Crist?bal",1996-12-26,241.920000
"San Crist?bal",1996-12-26,230.400000
"San Crist?bal",1996-07-16,156.000000
"San Crist?bal",1996-07-16,86.400000
"San Crist?bal",1996-07-16,877.500000
"San Crist?bal",1998-04-28,390.000000
"San Crist?bal",1998-04-28,1060.000000
"San Crist?bal",1998-04-28,210.000000
"San Crist?bal",1998-04-28,67.500000
"San Crist?bal",1998-03-25,912.000000
"San Crist?bal",1998-03-19,33.750000
"San Crist?bal",1998-03-19,231.600000
"San Crist?bal",1998-03-18,266.000000
"San Crist?bal",1998-03-18,720.000000
"San Crist?bal",1998-03-18,776.700000
"San Crist?bal",1997-05-29,232.500000
"San Crist?bal",1997-05-29,648.000000
"San Crist?bal",1998-02-23,289.500000
"San Crist?bal",1998-02-23,645.000000
"San Crist?bal",1998-02-02,135.149999
"San Crist?bal",1997-07-16,1925.000000
"San Crist?bal",1997-07-16,360.000000
"San Crist?bal",1997-07-29,310.000000
"San Crist?bal",1997-12-25,691.199997
"Elgin",1997-09-08,1701.000000
"Elgin",1997-01-15,40.000000
"Elgin",1996-12-06,59.000000
"Elgin",1996-12-25,394.000000
"Elgin",1996-12-06,279.000000
"Elgin",1997-07-16,450.000000
"Elgin",1996-12-25,48.000000
"Elgin",1997-07-16,29.800000
"Elgin",1997-01-15,62.400000
"Cork",1996-10-22,199.999999
"Cork",1996-09-05,990.000000
"Cork",1997-09-09,43.200000
"Cork",1997-11-11,155.000000
"Cork",1996-10-22,122.880000
"Cork",1996-10-22,1628.159994
"Cork",1998-03-30,1007.999999
"Cork",1997-10-13,535.499996
"Cork",1997-04-24,1406.249998
"Cork",1998-03-30,565.379999
"Cork",1997-10-13,365.499997
"Cork",1998-03-30,450.000000
"Cork",1996-12-12,471.599999
"Cork",1997-09-09,519.399998
"Cork",1997-04-11,421.000000
"Cork",1998-02-19,9903.200000
"Cork",1997-10-13,1963.499986
"Cork",1997-01-29,921.375000
"Cork",1998-02-19,932.040000
"Cork",1996-09-19,51.600000
"Cork",1997-08-27,483.750000
"Cork",1996-12-12,335.340000
"Cork",1997-08-27,341.250000
"Cork",1996-12-05,678.399997
"Cork",1996-12-05,687.999997
"Cork",1997-01-29,520.000000
"Cork",1997-04-11,1627.500000
"Cork",1997-06-12,599.999998
"Cork",1996-12-12,146.880000
"Cork",1998-02-26,5570.550000
"Cork",1997-06-12,1759.999993
"Cork",1997-10-21,93.480000
"Cork",1997-10-21,1140.000000
"Cork",1997-06-12,159.000000
"Cork",1997-08-27,202.500000
"Cork",1997-08-27,418.500000
"Cork",1997-11-11,842.000000
"Cork",1998-02-26,630.000000
"Cork",1997-09-30,85.500000
"Cork",1997-09-30,1237.900000
"Cork",1996-12-12,360.000000
"Cork",1997-09-30,3637.500000
"Cork",1996-10-22,85.120000
"Cork",1996-09-19,22.400000
"Cork",1996-09-19,600.000000
"Cork",1996-09-19,352.000000
"Cork",1996-09-19,736.000000
"Cork",1996-09-05,591.000000
"Cork",1996-09-05,456.000000
"Cork",1996-09-05,608.000000
"Cork",1998-04-30,420.000000
"Cork",1998-04-30,662.399999
"Cork",1998-04-30,260.550000
"Cork",1997-04-24,280.000000
"Cork",1997-04-24,694.799999
"Cowes",1998-03-06,65.600000
"Cowes",1997-03-13,24.000000
"Cowes",1997-09-18,45.000000
"Cowes",1997-03-13,206.400000
"Cowes",1998-03-06,855.000000
"Cowes",1998-01-13,714.000000
"Cowes",1996-10-03,144.000000
"Cowes",1996-10-01,86.400000
"Cowes",1996-09-26,360.000000
"Cowes",1996-09-26,156.800000
"Cowes",1997-08-05,90.000000
"Cowes",1997-08-05,300.000000
"Cowes",1997-08-05,322.500000
"Cowes",1998-01-13,60.000000
"Cowes",1998-01-13,800.000000
"Cowes",1997-11-20,180.000000
"Cowes",1997-11-20,330.000000
"Cowes",1997-11-20,570.000000
"Cowes",1998-01-13,190.000000
"Cowes",1997-12-26,98.600000
"Cowes",1997-12-26,348.000000
"Cowes",1997-08-05,46.000000
"Cowes",1996-10-01,154.000000
"Brandenburg",1998-02-18,906.150000
"Brandenburg",1998-04-16,840.000000
"Brandenburg",1997-02-25,285.599998
"Brandenburg",1997-02-25,1584.000000
"Brandenburg",1996-10-09,1112.000000
"Brandenburg",1996-10-09,40.000000
"Brandenburg",1997-08-13,630.000000
"Brandenburg",1996-10-09,167.400000
"Brandenburg",1997-03-07,552.000000
"Brandenburg",1997-03-07,165.600000
"Brandenburg",1997-12-26,101.999999
"Brandenburg",1997-10-27,760.000000
"Brandenburg",1998-01-06,7905.000000
"Brandenburg",1998-01-06,1047.624993
"Brandenburg",1998-01-06,938.399993
"Brandenburg",1997-10-27,349.000000
"Brandenburg",1996-10-09,57.600000
"Brandenburg",1996-10-09,120.000000
"Brandenburg",1996-10-07,57.600000
"Brandenburg",1996-10-07,44.800000
"Brandenburg",1996-10-07,62.000000
"Brandenburg",1997-02-25,271.999998
"Brandenburg",1998-01-23,490.000000
"Brandenburg",1997-05-20,299.250000
"Brandenburg",1997-10-27,1368.000000
"Brandenburg",1997-10-27,986.000000
"Brandenburg",1998-02-18,380.000000
"Brandenburg",1998-02-18,1200.000000
"Brandenburg",1997-05-20,169.860000
"Brandenburg",1998-02-18,45.000000
"Brandenburg",1997-12-26,76.499999
"Brandenburg",1998-01-23,477.818997
"Brandenburg",1997-04-15,226.800000
"Brandenburg",1997-04-15,189.000000
"Brandenburg",1998-02-18,2970.960000
"Brandenburg",1997-08-13,273.600000
"Brandenburg",1998-01-06,1061.819993
"Brandenburg",1998-04-16,1320.000000
"Brandenburg",1997-12-26,1375.000000
"Versailles",1998-01-29,439.000000
"Versailles",1998-01-29,150.000000
"Versailles",1998-03-05,35.000000
"Versailles",1998-03-05,405.000000
"Versailles",1998-03-24,17.500000
"Versailles",1998-03-24,77.500000
"Versailles",1998-03-24,57.900000
"Versailles",1998-03-24,156.150000
"Versailles",1998-03-24,234.000000
"Versailles",1998-03-05,360.000000
"Versailles",1998-01-29,60.000000
"Toulouse",1998-01-14,112.000000
"Toulouse",1998-01-14,14.400000
"Toulouse",1996-12-03,72.960000
"Toulouse",1997-04-09,346.560000
"Toulouse",1997-02-21,32.000000
"Toulouse",1997-04-09,176.700000
"Toulouse",1996-11-20,34.200000
"Toulouse",1997-01-24,144.000000
"Toulouse",1996-11-11,175.500000
"Toulouse",1997-07-25,299.250000
"Toulouse",1997-04-02,122.400000
"Toulouse",1997-02-21,76.800000
"Toulouse",1997-12-19,2352.009998
"Toulouse",1997-12-19,270.750000
"Toulouse",1997-01-24,216.000000
"Toulouse",1998-01-14,99.750000
"Toulouse",1996-11-20,288.800000
"Toulouse",1996-11-20,106.400000
"Toulouse",1998-04-27,36.000000
"Toulouse",1998-01-14,248.959999
"Toulouse",1997-02-21,222.399999
"Toulouse",1996-11-11,466.559999
"Toulouse",1998-03-03,367.999999
"Toulouse",1997-01-14,201.600000
"Toulouse",1997-01-14,1576.000000
"Toulouse",1997-01-14,345.600000
"Toulouse",1997-08-14,55.800000
"Toulouse",1997-04-02,226.800000
"Toulouse",1997-04-02,259.200000
"Toulouse",1998-03-03,268.799999
"Toulouse",1998-03-03,112.000000
"Vancouver",1997-04-03,52.000000
"Vancouver",1997-08-05,22.500000
"Vancouver",1997-08-05,35.000000
"Vancouver",1997-04-03,72.000000
"Vancouver",1998-01-01,70.000000
"Vancouver",1998-01-01,75.000000
"Vancouver",1998-01-01,42.000000
"Vancouver",1997-04-03,154.000000
"Walla Walla",1997-05-22,210.000000
"Walla Walla",1997-03-21,147.000000
"Frankfurt a.M.",1996-10-31,1330.000000
"Frankfurt a.M.",1997-04-04,425.600000
"Frankfurt a.M.",1998-02-17,368.932500
"Frankfurt a.M.",1997-06-03,155.000000
"Frankfurt a.M.",1997-05-14,75.000000
"Frankfurt a.M.",1997-06-03,997.500000
"Frankfurt a.M.",1997-05-14,892.500000
"Frankfurt a.M.",1997-05-14,250.000000
"Frankfurt a.M.",1997-12-10,2228.220000
"Frankfurt a.M.",1996-10-31,38.000000
"Frankfurt a.M.",1997-05-14,427.500000
"Frankfurt a.M.",1997-07-09,1360.799995
"Frankfurt a.M.",1997-07-08,148.342500
"Frankfurt a.M.",1997-07-08,368.125000
"Frankfurt a.M.",1997-05-12,59.600000
"Frankfurt a.M.",1997-05-12,147.199999
"Frankfurt a.M.",1997-04-30,575.999998
"Frankfurt a.M.",1998-03-09,500.000000
"Frankfurt a.M.",1997-05-12,258.900000
"Frankfurt a.M.",1998-01-30,56.000000
"Frankfurt a.M.",1997-04-30,367.999999
"Frankfurt a.M.",1997-04-30,414.239998
"Frankfurt a.M.",1997-04-30,960.000000
"Frankfurt a.M.",1998-01-30,525.000000
"Frankfurt a.M.",1996-08-19,42.000000
"Frankfurt a.M.",1996-08-19,408.000000
"Frankfurt a.M.",1996-08-19,325.500000
"Frankfurt a.M.",1996-08-19,394.875000
"Frankfurt a.M.",1996-08-13,351.000000
"Frankfurt a.M.",1997-04-04,695.000000
"Frankfurt a.M.",1997-07-09,57.600000
"Frankfurt a.M.",1997-07-09,575.999998
"Frankfurt a.M.",1997-04-04,260.000000
"Frankfurt a.M.",1996-10-31,216.000000
"Frankfurt a.M.",1997-12-10,1375.000000
"Frankfurt a.M.",1998-05-05,250.000000
"Frankfurt a.M.",1998-05-05,611.999996
"Frankfurt a.M.",1998-05-05,322.999998
"Frankfurt a.M.",1998-05-05,444.974997
"San Francisco",1998-02-12,239.970000
"San Francisco",1998-02-12,380.000000
"San Francisco",1998-02-12,758.099999
"San Francisco",1997-11-10,512.999999
"San Francisco",1997-10-27,223.500000
"San Francisco",1997-10-27,58.252500
"San Francisco",1997-10-27,562.500000
"San Francisco",1997-11-10,23.400000
"San Francisco",1997-06-25,162.750000
"San Francisco",1997-06-25,155.000000
"Barquisimeto",1996-11-19,595.199998
"Barquisimeto",1996-09-03,201.600000
"Barquisimeto",1997-05-21,968.999993
"Barquisimeto",1996-09-03,417.000000
"Barquisimeto",1997-12-16,525.000000
"Barquisimeto",1996-10-16,590.749996
"Barquisimeto",1996-09-03,432.000000
"Barquisimeto",1997-02-28,434.700000
"Barquisimeto",1998-02-20,122.399999
"Barquisimeto",1997-02-28,864.000000
"Barquisimeto",1997-04-08,500.000000
"Barquisimeto",1997-04-08,912.000000
"Barquisimeto",1998-04-03,1600.000000
"Barquisimeto",1996-10-16,1058.249993
"Barquisimeto",1998-04-03,180.000000
"Barquisimeto",1997-05-21,535.499996
"Barquisimeto",1998-04-03,105.000000
"Barquisimeto",1998-01-09,292.500000
"Barquisimeto",1998-05-05,427.500000
"Barquisimeto",1996-12-12,112.000000
"Barquisimeto",1998-05-01,111.750000
"Barquisimeto",1998-05-01,77.670000
"Barquisimeto",1996-08-16,131.400000
"Barquisimeto",1996-08-16,952.000000
"Barquisimeto",1996-08-16,83.400000
"Barquisimeto",1996-11-19,174.079999
"Barquisimeto",1996-11-19,398.400000
"Barquisimeto",1998-01-09,1979.999998
"Barquisimeto",1996-08-16,248.000000
"Barquisimeto",1998-05-05,57.000000
"Barquisimeto",1997-12-16,195.000000
"Barquisimeto",1998-01-09,378.000000
"Barquisimeto",1998-01-09,175.500000
"Barquisimeto",1997-02-28,240.000000
"I. de Margarita",1998-04-21,1200.000000
"I. de Margarita",1998-01-02,552.000000
"I. de Margarita",1998-01-02,162.000000
"I. de Margarita",1998-01-02,138.000000
"I. de Margarita",1998-04-21,546.000000
"I. de Margarita",1998-01-19,143.999999
"I. de Margarita",1997-11-04,900.000000
"I. de Margarita",1998-03-02,418.800000
"I. de Margarita",1998-03-02,336.000000
"I. de Margarita",1997-11-04,650.000000
"I. de Margarita",1997-11-04,300.000000
"I. de Margarita",1998-03-17,693.599995
"I. de Margarita",1998-03-17,415.309997
"I. de Margarita",1998-03-02,368.000000
"I. de Margarita",1997-01-06,400.000000
"I. de Margarita",1998-03-17,265.624998
"I. de Margarita",1998-03-17,285.000000
"I. de Margarita",1998-04-10,243.180000
"I. de Margarita",1997-08-20,2088.000000
"I. de Margarita",1997-08-20,442.050000
"I. de Margarita",1997-08-20,190.000000
"I. de Margarita",1997-03-25,144.000000
"I. de Margarita",1997-03-25,518.399999
"I. de Margarita",1997-03-25,647.999999
"I. de Margarita",1998-01-19,54.000000
"I. de Margarita",1998-01-19,1171.875000
"I. de Margarita",1997-10-08,337.500000
"I. de Margarita",1997-10-08,298.125000
"I. de Margarita",1997-10-08,121.500000
"I. de Margarita",1997-10-08,48.300000
"I. de Margarita",1998-01-19,712.500000
"I. de Margarita",1997-03-25,273.600000
"I. de Margarita",1998-01-19,67.200000
"I. de Margarita",1998-04-21,912.000000
"I. de Margarita",1998-04-21,432.000000
"Portland",1997-09-11,180.000000
"Portland",1997-05-21,98.000000
"Portland",1998-02-12,36.000000
"Portland",1998-04-13,760.000000
"Portland",1998-02-03,98.400000
"Portland",1997-09-11,55.000000
"Portland",1998-04-13,625.000000
"Portland",1996-09-17,394.000000
"Portland",1996-09-17,30.000000
"Portland",1996-09-30,288.000000
"Portland",1997-09-11,1060.000000
"Portland",1997-09-09,125.000000
"Portland",1998-04-13,190.000000
"Portland",1997-05-21,319.200000
"Bergamo",1997-03-06,100.800000
"Bergamo",1997-03-06,134.400000
"Bergamo",1997-11-25,55.200000
"Bergamo",1997-12-18,887.399994
"Bergamo",1996-08-07,41.040000
"Bergamo",1996-09-09,200.000000
"Bergamo",1996-09-09,408.000000
"Bergamo",1997-01-03,709.649999
"Bergamo",1997-01-03,425.600000
"Bergamo",1997-01-03,456.000000
"Bergamo",1997-08-18,840.000000
"Bergamo",1997-08-18,288.225000
"Bergamo",1997-08-18,198.000000
"Bergamo",1997-12-18,570.000000
"Bergamo",1998-03-16,110.000000
"Bergamo",1997-12-18,30.600000
"Bergamo",1996-08-07,250.800000
"Bergamo",1998-01-07,193.000000
"Bergamo",1998-01-07,640.000000
"Bergamo",1998-03-10,161.499999
"Bergamo",1998-03-10,475.999997
"Bruxelles",1997-08-28,522.000000
"Bruxelles",1998-02-17,2089.999998
"Bruxelles",1997-12-01,1756.000000
"Bruxelles",1997-12-01,1035.000000
"Bruxelles",1998-03-26,679.999995
"Bruxelles",1998-03-26,339.999998
"Bruxelles",1998-03-26,99.194999
"Bruxelles",1998-03-26,184.000000
"Bruxelles",1997-05-07,336.000000
"Bruxelles",1998-04-07,187.380000
"Bruxelles",1998-04-07,108.000000
"Bruxelles",1997-12-01,126.000000
"Bruxelles",1997-05-07,250.000000
"Bruxelles",1997-05-07,360.000000
"Bruxelles",1998-02-19,608.000000
"Bruxelles",1998-02-19,142.500000
"Bruxelles",1997-08-28,912.000000
"Montr?al",1997-06-17,2165.999998
"Montr?al",1997-06-11,538.649999
"Montr?al",1997-06-11,101.250000
"Montr?al",1997-08-01,187.500000
"Montr?al",1997-08-01,760.000000
"Montr?al",1997-08-01,1750.000000
"Montr?al",1997-02-07,456.000000
"Montr?al",1997-02-07,222.400000
"Montr?al",1997-02-07,159.600000
"Montr?al",1997-02-07,240.000000
"Montr?al",1996-12-09,399.000000
"Montr?al",1997-08-04,840.000000
"Montr?al",1997-07-21,306.375000
"Montr?al",1996-10-28,2074.799998
"Montr?al",1996-10-28,1103.200000
"Montr?al",1996-10-28,176.000000
"Montr?al",1997-07-21,2260.999998
"Montr?al",1997-07-21,1044.999999
"Montr?al",1997-07-21,497.324999
"Montr?al",1997-04-14,147.900000
"Montr?al",1997-10-30,142.500000
"Montr?al",1997-10-30,496.000000
"Montr?al",1996-10-17,97.280000
"Montr?al",1996-10-17,89.600000
"Montr?al",1996-10-17,1599.999994
"Montr?al",1997-07-07,740.999999
"Montr?al",1997-07-07,360.000000
"Montr?al",1997-01-23,691.199997
"Montr?al",1997-01-23,8263.359969
"Montr?al",1997-01-23,239.999999
"Montr?al",1997-08-04,420.000000
"Montr?al",1997-06-17,299.250000
"Leipzig",1997-06-20,180.000000
"Leipzig",1996-08-09,728.000000
"Leipzig",1998-03-12,125.000000
"Leipzig",1998-03-12,120.000000
"Leipzig",1996-08-09,472.800000
"Leipzig",1997-10-09,114.000000
"Leipzig",1997-12-16,349.000000
"Leipzig",1997-06-20,660.000000
"Leipzig",1997-06-20,263.400000
"Leipzig",1997-06-20,1044.000000
"Leipzig",1997-12-16,986.000000
"London",1997-04-24,220.000000
"London",1997-04-24,90.000000
"London",1998-04-29,45.000000
"London",1997-04-24,42.000000
"London",1997-11-24,144.000000
"London",1997-11-24,108.000000
"Buenos Aires",1998-03-30,630.000000
"Buenos Aires",1997-05-08,110.000000
"Buenos Aires",1998-03-30,180.000000
"Buenos Aires",1998-03-30,195.000000
"Buenos Aires",1998-03-18,180.000000
"Buenos Aires",1998-03-18,174.000000
"Buenos Aires",1998-03-18,427.000000
"Buenos Aires",1998-03-30,1215.000000
"Buenos Aires",1997-01-09,223.200000
"Buenos Aires",1997-01-09,96.000000
"Buenos Aires",1998-02-20,30.000000
"Anchorage",1996-10-25,310.500000
"Anchorage",1996-10-25,624.000000
"Anchorage",1996-07-19,92.400000
"Anchorage",1996-07-19,780.000000
"Anchorage",1996-07-19,443.250000
"Anchorage",1998-04-20,171.000000
"Anchorage",1998-04-20,233.400000
"Anchorage",1996-07-19,189.000000
"Anchorage",1997-10-16,1104.000000
"Anchorage",1997-10-16,440.000000
"Anchorage",1998-01-27,268.387498
"Anchorage",1998-01-27,912.000000
"Anchorage",1997-09-24,420.000000
"Anchorage",1998-01-27,872.500000
"Anchorage",1996-09-13,1124.999999
"Anchorage",1996-09-13,2227.499998
"Anchorage",1998-01-27,175.000000
"Anchorage",1998-04-20,135.000000
"Anchorage",1997-10-16,349.000000
"Anchorage",1997-09-24,654.375000
"Anchorage",1997-02-10,1755.000000
"Anchorage",1996-09-13,388.800000
"Anchorage",1997-07-09,168.000000
"Anchorage",1997-07-09,397.500000
"Anchorage",1998-03-20,848.000000
"Anchorage",1997-09-24,187.500000
"K?ln",1997-05-30,936.699999
"K?ln",1997-05-30,123.500000
"K?ln",1998-01-15,265.680000
"K?ln",1998-01-15,101.250000
"K?ln",1998-01-15,539.999999
"K?ln",1997-12-05,760.000000
"K?ln",1998-04-03,183.350000
"K?ln",1998-04-03,755.249999
"K?ln",1998-04-03,259.350000
"K?ln",1997-12-05,1050.000000
"K?ln",1997-05-30,497.324999
"K?ln",1997-05-30,171.000000
"K?ln",1997-12-05,500.000000
"K?ln",1997-01-07,432.000000
"K?ln",1997-01-07,504.000000
"K?ln",1998-04-14,632.399996
"K?ln",1997-09-26,368.000000
"K?ln",1997-09-26,380.000000
"K?ln",1997-09-26,1020.000000
"K?ln",1997-01-07,258.000000
"K?ln",1997-06-26,331.312500
"K?ln",1997-06-26,82.507500
"K?ln",1997-04-16,180.000000
"K?ln",1997-04-16,60.000000
"K?ln",1997-06-26,599.924999
"M?xico D.F.",1997-03-13,308.700000
"M?xico D.F.",1997-04-10,420.000000
"M?xico D.F.",1997-04-10,199.500000
"M?xico D.F.",1996-11-14,396.000000
"M?xico D.F.",1997-03-13,223.200000
"M?xico D.F.",1997-04-10,196.800000
"M?xico D.F.",1996-10-04,112.000000
"M?xico D.F.",1998-05-05,90.000000
"M?xico D.F.",1998-05-05,210.000000
"M?xico D.F.",1996-11-14,172.800000
"M?xico D.F.",1998-04-02,1060.000000
"M?xico D.F.",1998-04-02,136.000000
"M?xico D.F.",1997-03-13,655.200000
"M?xico D.F.",1997-03-13,62.000000
"Salzburg",1997-11-19,100.000000
"Salzburg",1998-01-21,735.000000
"Salzburg",1997-01-27,651.000000
"Salzburg",1997-09-30,935.999996
"Salzburg",1997-05-08,1150.000000
"Salzburg",1997-07-11,390.000000
"Salzburg",1997-07-11,202.079999
"Salzburg",1998-04-27,1749.999993
"Salzburg",1997-03-28,189.000000
"Salzburg",1998-04-27,640.000000
"Salzburg",1998-04-27,664.999998
"Salzburg",1997-05-08,570.000000
"Salzburg",1997-05-08,1560.000000
"Salzburg",1997-07-11,126.000000
"Salzburg",1997-11-19,337.750000
"Salzburg",1996-11-13,161.279999
"Salzburg",1996-11-13,8431.999968
"Salzburg",1997-11-19,395.100000
"Salzburg",1996-12-24,1440.000000
"Salzburg",1997-11-19,1080.000000
"Salzburg",1997-03-28,250.200000
"Salzburg",1997-09-30,468.450000
"Salzburg",1997-05-08,900.000000
"Lisboa",1998-04-08,196.000000
"Lisboa",1998-01-01,645.999995
"Lisboa",1998-01-01,764.999995
"Lisboa",1996-10-23,285.120000
"Lisboa",1997-03-17,126.000000
"Lisboa",1997-02-03,851.200000
"Lisboa",1996-12-27,648.719995
"Lisboa",1996-12-27,68.000000
"Lisboa",1998-04-08,1237.900000
"Lisboa",1998-04-08,1200.000000
"Lisboa",1997-03-17,216.000000
"Lisboa",1997-03-17,216.000000
"Rio de Janeiro",1998-03-31,1000.000000
"Rio de Janeiro",1996-08-27,334.800000
"Rio de Janeiro",1997-07-02,360.000000
"Rio de Janeiro",1996-08-27,86.400000
"Rio de Janeiro",1997-12-24,35.760000
"Rio de Janeiro",1998-03-31,38.600000
"Rio de Janeiro",1997-01-21,24.820000
"Rio de Janeiro",1997-07-02,260.000000
"Rio de Janeiro",1996-12-11,505.439999
"Rio de Janeiro",1998-03-31,315.000000
"Rio de Janeiro",1996-12-11,55.440000
"Rio de Janeiro",1997-01-21,747.000000
"Rio de Janeiro",1997-08-27,360.000000
"Rio de Janeiro",1996-12-11,302.400000
"Rio de Janeiro",1997-12-24,278.999999
"Rio de Janeiro",1996-07-19,288.000000
"Rio de Janeiro",1996-07-19,160.000000
"Rio de Janeiro",1996-08-27,76.320000
"Rio de Janeiro",1997-01-21,88.399999
"Rio de Janeiro",1997-01-21,334.049998
"Rio de Janeiro",1997-10-28,172.000000
"Rio de Janeiro",1997-10-28,378.000000
"Rio de Janeiro",1997-08-27,276.000000
"Rio de Janeiro",1997-07-02,187.380000
"S?o Paulo",1997-03-26,106.200000
"S?o Paulo",1997-03-26,747.000000
"S?o Paulo",1997-03-26,36.500000
"S?o Paulo",1998-02-04,755.999999
"S?o Paulo",1998-02-26,75.000000
"S?o Paulo",1998-02-04,540.000000
"S?o Paulo",1998-02-04,624.600000
"S?o Paulo",1998-03-19,39.900000
"S?o Paulo",1998-02-26,198.750000
"S?o Paulo",1998-02-26,495.000000
"S?o Paulo",1997-11-04,388.350000
"S?o Paulo",1997-11-04,110.400000
"S?o Paulo",1997-11-04,288.000000
"S?o Paulo",1997-10-14,132.000000
"S?o Paulo",1997-01-07,1375.919998
"S?o Paulo",1997-10-14,157.500000
"S?o Paulo",1997-08-19,2165.999998
"S?o Paulo",1997-08-19,385.937500
"S?o Paulo",1997-08-19,210.000000
"S?o Paulo",1997-10-14,306.000000
"S?o Paulo",1997-11-04,510.000000
"S?o Paulo",1996-12-04,875.700000
"S?o Paulo",1996-12-04,1428.000000
"S?o Paulo",1997-01-07,68.400000
"S?o Paulo",1997-01-07,26.460000
"S?o Paulo",1998-03-19,1080.000000
"S?o Paulo",1997-01-07,216.000000
"S?o Paulo",1998-05-04,310.079998
"S?o Paulo",1998-05-04,1407.599990
"S?o Paulo",1998-05-04,309.399998
"S?o Paulo",1996-12-04,6324.000000
"S?o Paulo",1997-09-05,569.999999
"S?o Paulo",1997-09-05,419.520000
"S?o Paulo",1997-09-05,237.500000
"S?o Paulo",1997-12-19,260.399999
"S?o Paulo",1997-12-19,310.679999
"S?o Paulo",1998-02-27,537.500000
"S?o Paulo",1997-12-19,959.999996
"S?o Paulo",1996-12-04,583.200000
"S?o Paulo",1997-01-07,144.000000
"Cunewalde",1997-10-03,4951.600000
"Cunewalde",1997-10-03,540.000000
"Cunewalde",1998-01-21,566.999999
"Cunewalde",1998-01-21,405.000000
"Cunewalde",1998-01-21,529.199999
"Cunewalde",1996-11-04,100.800000
"Cunewalde",1996-11-04,584.000000
"Cunewalde",1996-11-04,2240.000000
"Cunewalde",1998-01-21,1596.000000
"Cunewalde",1998-02-02,15019.499984
"Cunewalde",1998-02-02,1367.999999
"Cunewalde",1997-09-05,600.000000
"Cunewalde",1997-04-23,1319.199991
"Cunewalde",1998-02-10,1538.999998
"Cunewalde",1998-01-21,715.499999
"Cunewalde",1997-02-19,837.899999
"Cunewalde",1997-02-19,423.360000
"Cunewalde",1997-05-27,2162.399985
"Cunewalde",1997-05-27,807.499994
"Cunewalde",1997-05-27,584.374996
"Cunewalde",1998-03-10,90.000000
"Cunewalde",1998-03-10,828.000000
"Cunewalde",1998-03-10,1249.500000
"Cunewalde",1998-03-10,564.375000
"Cunewalde",1997-01-17,364.800000
"Cunewalde",1996-08-21,1576.000000
"Cunewalde",1996-08-21,1440.000000
"Cunewalde",1996-08-20,754.559997
"Cunewalde",1996-08-20,470.399998
"Cunewalde",1996-08-20,518.399998
"Cunewalde",1997-01-17,418.000000
"Cunewalde",1997-01-17,912.000000
"Cunewalde",1997-01-17,120.000000
"Cunewalde",1997-02-19,514.799999
"Cunewalde",1997-04-23,872.500000
"Cunewalde",1998-04-01,759.999997
"Cunewalde",1998-04-01,239.999999
"Cunewalde",1998-04-14,1749.000000
"Cunewalde",1998-04-01,1295.999995
"Cunewalde",1997-09-05,864.499999
"Cunewalde",1998-04-14,1218.000000
"Cunewalde",1998-04-14,1967.490000
"Cunewalde",1998-04-14,156.750000
"Cunewalde",1998-04-14,1215.000000
"Cunewalde",1997-09-05,1776.499998
"Cunewalde",1998-04-02,560.000000
"Cunewalde",1998-03-19,1350.000000
"Cunewalde",1996-08-05,837.899999
"Cunewalde",1996-08-05,40.000000
"Cunewalde",1996-08-05,142.500000
"Cunewalde",1996-08-05,565.439999
"Cunewalde",1996-08-05,451.440000
"Cunewalde",1998-03-19,462.000000
"Cunewalde",1997-09-05,1223.599999
"Cunewalde",1997-12-22,437.000000
"Cunewalde",1997-12-22,294.500000
"Cunewalde",1996-11-22,1346.399999
"Cunewalde",1996-11-22,699.839999
"Cunewalde",1997-11-18,1500.000000
"Cunewalde",1997-11-18,243.600000
"Cunewalde",1997-11-18,2475.000000
"Cunewalde",1998-03-19,656.000000
"Cunewalde",1998-03-19,324.000000
"Cunewalde",1998-03-19,792.000000
"Cunewalde",1997-11-18,311.200000
"Cunewalde",1997-05-19,437.500000
"Cunewalde",1997-05-19,7905.000000
"Cunewalde",1997-10-29,923.874999
"Cunewalde",1997-07-03,1119.999996
"Cunewalde",1997-04-23,2427.599983
"Cunewalde",1997-04-23,34.000000
"Cunewalde",1997-07-03,1999.999993
"Cunewalde",1996-09-24,182.400000
"Cunewalde",1997-12-04,1515.599998
"Cunewalde",1997-05-05,512.999999
"Cunewalde",1997-10-06,750.000000
"Cunewalde",1997-05-19,1249.200000
"Cunewalde",1997-04-23,5268.000000
"Cunewalde",1997-10-06,1375.000000
"Cunewalde",1997-10-06,2700.000000
"Cunewalde",1997-10-03,2366.400000
"Cunewalde",1997-05-05,989.999999
"Cunewalde",1997-10-03,466.800000
"Cunewalde",1997-05-19,600.000000
"Cunewalde",1997-10-03,1840.000000
"Cunewalde",1997-02-19,2073.599998
"Buenos Aires",1998-02-27,192.000000
"Buenos Aires",1998-02-27,104.700000
"Buenos Aires",1997-02-17,294.000000
"Buenos Aires",1997-02-17,149.400000
"Buenos Aires",1998-02-27,390.000000
"Buenos Aires",1997-10-24,285.000000
"Buenos Aires",1998-04-13,40.000000
"Buenos Aires",1998-04-13,36.000000
"Buenos Aires",1998-01-13,405.000000
"Buenos Aires",1997-10-24,371.000000
"Buenos Aires",1997-10-24,50.000000
